id,time,targetX,targetY,outputEvalX,outputEvalY,outputApplyX,outputApplyY,outputEvalNopolX,outputEvalNopolY,headX,headY,headZ,headi,headj,headk,headw,ellipseX,ellipseY
102,66075,15.4811,-29.6115,14.2253,-32.1145,21.221,-19.8422,12.9931,-23.2674,19.3071,28.6021,66.6964,0.00488811,0.991318,0.116243,0.0612512,295.523,316.706
103,66142,15.8759,-29.4764,15.98,-29.6438,22.4325,-16.6878,14.8638,-20.7576,19.3198,28.5723,66.744,0.00502499,0.991255,0.115778,0.0631175,292.793,313.924
104,66159,16.3151,-29.1967,15.98,-29.6438,22.4325,-16.6878,14.8638,-20.7576,19.3696,28.4546,66.9316,0.00516185,0.991188,0.115312,0.0649834,292.793,313.924
105,66208,16.8661,-26.6787,17.4013,-26.8807,23.1378,-13.2823,16.3832,-17.9508,19.4018,28.3839,66.9936,0.00514068,0.992247,0.104007,0.0678376,290.619,310.788
106,66276,17.7172,-23.9693,18.2863,-23.9897,23.1378,-13.2823,17.3355,-15.014,19.3996,28.3759,66.927,0.00572897,0.993189,0.0910604,0.072457,289.252,307.496
107,66276,18.3078,-21.4217,18.2863,-23.9897,23.1378,-13.2823,17.3355,-15.014,19.4491,28.2504,66.9402,0.00570613,0.993953,0.0797256,0.0752902,289.252,307.496
108,66342,19.179,-18.7523,18.7542,-21.0322,22.6214,-6.55635,17.8467,-12.0098,19.4527,28.2365,66.9188,0.00629237,0.994547,0.0667493,0.0798837,288.595,304.141
109,66409,17.8191,-20.1214,18.9994,-17.7783,21.7229,-3.00011,18.1236,-8.70432,19.4362,28.2413,67.0228,0.00504426,0.994585,0.0736615,0.0731426,288.264,300.54
110,66409,18.7136,-17.3503,18.9994,-17.7783,21.7229,-3.00011,18.1236,-8.70432,19.4506,28.1522,66.9424,0.00563023,0.99511,0.0606805,0.0777313,288.264,300.54
111,66476,18.2508,-15.9566,18.3938,-14.7084,19.8864,0.0361228,17.4988,-5.58592,19.4485,28.0678,66.9661,0.00496785,0.995631,0.0546091,0.0755757,289.23,297.059
112,66476,18.2508,-15.9566,18.3938,-14.7084,19.8864,0.0361228,17.4988,-5.58592,19.4485,28.0678,66.9661,0.00496785,0.995631,0.0546091,0.0755757,289.23,297.059
