id,time,targetX,targetY,outputEvalX,outputEvalY,outputApplyX,outputApplyY,outputEvalNopolX,outputEvalNopolY,headX,headY,headZ,headi,headj,headk,headw,ellipseX,ellipseY
124,132657,-13.4047,-68.8273,-13.7812,-71.1069,-14.1382,-71.1673,-96.9364,-85.1698,6.86398,39.7172,79.9128,-0.0768205,0.97685,0.198324,-0.0230416,341.87,296.413
125,132647,-14.016,-69.5007,-13.7812,-71.1069,-14.1382,-71.1673,-96.9364,-85.1698,6.48705,39.6563,79.8479,-0.077895,0.97634,0.200327,-0.0237104,341.87,296.413
126,132690,-13.571,-68.3238,-13.5932,-71.0616,-13.9461,-71.1212,-95.1949,-84.8417,7.01648,39.745,79.8947,-0.0746183,0.977328,0.19671,-0.0238064,341.651,296.193
127,132687,-13.2241,-68.4288,-13.5932,-71.0616,-13.9461,-71.1212,-95.1949,-84.8417,7.21964,39.7687,79.9752,-0.0743447,0.977243,0.197266,-0.0235488,341.651,296.193
128,132717,-12.6548,-67.1663,-13.5932,-71.0616,-13.9461,-71.1212,-95.1949,-84.8417,7.85966,39.8864,79.9693,-0.0713396,0.978293,0.193088,-0.0239019,341.651,296.193
129,132717,-12.6548,-67.1663,-13.4635,-70.995,-13.8138,-71.053,-93.9992,-84.328,7.85966,39.8864,79.9693,-0.0713396,0.978293,0.193088,-0.0239019,341.411,296.029
130,132737,-11.3604,-68.5249,-13.4635,-70.995,-13.8138,-71.053,-93.9992,-84.328,8.30389,39.9489,80.1051,-0.069961,0.977399,0.198416,-0.0206915,341.411,296.029
131,132757,-11.363,-68.605,-12.5713,-70.4422,-12.9039,-70.4857,-85.797,-80.023,8.54616,39.9922,80.1057,-0.0687868,0.977415,0.198626,-0.0218256,340.319,295.206
132,132767,-11.0016,-68.6994,-12.5713,-70.4422,-12.9039,-70.4857,-85.797,-80.023,9.03071,40.079,80.1069,-0.0676125,0.977428,0.198835,-0.0229597,340.319,295.206
133,132787,-10.4531,-67.8265,-12.5713,-70.4422,-12.9039,-70.4857,-85.797,-80.023,9.52391,40.1567,80.1683,-0.0651546,0.978151,0.196115,-0.0226805,340.319,295.206
134,132787,-10.4531,-67.8265,-11.1897,-69.9127,-11.4873,-69.9421,-73.034,-76.0146,9.52391,40.1567,80.1683,-0.0651546,0.978151,0.196115,-0.0226805,337.813,293.874
135,132798,-10.4342,-68.1955,-11.1897,-69.9127,-11.4873,-69.9421,-73.034,-76.0146,9.79192,40.2004,80.0885,-0.0646324,0.977943,0.197146,-0.0241738,337.813,293.874
