Right Eye Position (x,y,z),Right Eye Forward Vector (x,y,z),Head Position (x,y,z),Head Rotation axis (x,y,z),Head Rotation angle ,Relative intersection (x,y,z) ,Absolute intersection (x,y,z) ,Interacted Object ID,timeStamp in ms
3.28499,-1.85697,-2.17617,0.0170491,-0.0665004,0.997641,27.236,22.1425,70.2692,0.0391724,0.998989,0.022071,169.28,1711.83,352.034,0,41.9794,17.852,0,0,500
3.28499,-1.85697,-2.17617,0.0170491,-0.0665004,0.997641,27.236,22.1425,70.2692,0.0391724,0.998989,0.022071,169.28,1711.83,352.034,0,41.9794,17.852,0,0,534
3.41417,-1.73028,-2.19506,0.21278,0.125464,0.969012,27.2223,22.479,70.351,0.0388426,0.998663,0.034112,169.011,1711.83,352.034,0,41.9794,17.852,0,0,550
3.41417,-1.73028,-2.19506,0.21278,0.125464,0.969012,27.2223,22.479,70.351,0.0388426,0.998663,0.034112,169.011,1711.83,352.034,0,41.9794,17.852,0,0,550
3.41417,-1.73028,-2.19506,0.21278,0.125464,0.969012,27.2223,22.479,70.351,0.0388426,0.998663,0.034112,169.011,1711.83,352.034,0,41.9794,17.852,0,0,567
3.41417,-1.73028,-2.19506,0.21278,0.125464,0.969012,27.2223,22.479,70.351,0.0388426,0.998663,0.034112,169.011,1711.83,352.034,0,41.9794,17.852,0,0,600
3.41417,-1.73028,-2.19506,0.21278,0.125464,0.969012,27.2223,22.479,70.351,0.0388426,0.998663,0.034112,169.011,1711.83,352.034,0,41.9794,17.852,0,0,617
3.41417,-1.73028,-2.19506,0.21278,0.125464,0.969012,27.2223,22.479,70.351,0.0388426,0.998663,0.034112,169.011,1711.83,352.034,0,41.9794,17.852,0,0,617
3.41417,-1.73028,-2.19506,0.21278,0.125464,0.969012,27.2223,22.479,70.351,0.0388426,0.998663,0.034112,169.011,1711.83,352.034,0,41.9794,17.852,0,0,633
3.42068,-1.73242,-2.19625,0.222646,0.122215,0.967209,27.1339,22.7789,70.5166,0.0392464,0.998306,0.0429546,168.851,1711.83,352.034,0,41.9794,17.852,0,0,667
3.42068,-1.73242,-2.19625,0.222646,0.122215,0.967209,27.1339,22.7789,70.5166,0.0392464,0.998306,0.0429546,168.851,1711.83,352.034,0,41.9794,17.852,0,0,683
3.42068,-1.73242,-2.19625,0.222646,0.122215,0.967209,27.1339,22.7789,70.5166,0.0392464,0.998306,0.0429546,168.851,1711.83,352.034,0,41.9794,17.852,0,0,683
3.42068,-1.73242,-2.19625,0.222646,0.122215,0.967209,27.1339,22.7789,70.5166,0.0392464,0.998306,0.0429546,168.851,1711.83,352.034,0,41.9794,17.852,0,0,700
3.42229,-1.73869,-2.19586,0.225074,0.112712,0.9678,26.9961,22.9158,70.6216,0.0419416,0.998243,0.0418474,170.585,1711.83,352.034,0,41.9794,17.852,0,0,733
3.42229,-1.73869,-2.19586,0.225074,0.112712,0.9678,26.9961,22.9158,70.6216,0.0419416,0.998243,0.0418474,170.585,1711.83,352.034,0,41.9794,17.852,0,0,733
3.42229,-1.73869,-2.19586,0.225074,0.112712,0.9678,26.9961,22.9158,70.6216,0.0419416,0.998243,0.0418474,170.585,1711.83,352.034,0,41.9794,17.852,0,0,733
3.42229,-1.73869,-2.19586,0.225074,0.112712,0.9678,26.9961,22.9158,70.6216,0.0419416,0.998243,0.0418474,170.585,1711.83,352.034,0,41.9794,17.852,0,0,767
3.42229,-1.73869,-2.19586,0.225074,0.112712,0.9678,26.9961,22.9158,70.6216,0.0419416,0.998243,0.0418474,170.585,1711.83,352.034,0,41.9794,17.852,0,0,783
3.42229,-1.73869,-2.19586,0.225074,0.112712,0.9678,26.9961,22.9158,70.6216,0.0419416,0.998243,0.0418474,170.585,1711.83,352.034,0,41.9794,17.852,0,0,800
3.42229,-1.73869,-2.19586,0.225074,0.112712,0.9678,26.9961,22.9158,70.6216,0.0419416,0.998243,0.0418474,170.585,1711.83,352.034,0,41.9794,17.852,0,0,800
3.42229,-1.73869,-2.19586,0.225074,0.112712,0.9678,26.9961,22.9158,70.6216,0.0419416,0.998243,0.0418474,170.585,1711.83,352.034,0,41.9794,17.852,0,0,817
3.39291,-1.76384,-2.18733,0.18056,0.0746074,0.98073,26.526,23.2924,70.8574,0.0438389,0.996904,0.065278,173.37,1711.83,352.034,0,41.9794,17.852,0,0,850
3.39291,-1.76384,-2.18733,0.18056,0.0746074,0.98073,26.526,23.2924,70.8574,0.0438389,0.996904,0.065278,173.37,1711.83,352.034,0,41.9794,17.852,0,0,867
3.39291,-1.76384,-2.18733,0.18056,0.0746074,0.98073,26.526,23.2924,70.8574,0.0438389,0.996904,0.065278,173.37,1711.83,352.034,0,41.9794,17.852,0,0,867
3.39291,-1.76384,-2.18733,0.18056,0.0746074,0.98073,26.526,23.2924,70.8574,0.0438389,0.996904,0.065278,173.37,1711.83,352.034,0,41.9794,17.852,0,0,883
3.39291,-1.76384,-2.18733,0.18056,0.0746074,0.98073,26.526,23.2924,70.8574,0.0438389,0.996904,0.065278,173.37,1711.83,352.034,0,41.9794,17.852,0,0,917
3.39291,-1.76384,-2.18733,0.18056,0.0746074,0.98073,26.526,23.2924,70.8574,0.0438389,0.996904,0.065278,173.37,1711.83,352.034,0,41.9794,17.852,0,0,933
3.39291,-1.76384,-2.18733,0.18056,0.0746074,0.98073,26.526,23.2924,70.8574,0.0438389,0.996904,0.065278,173.37,1711.83,352.034,0,41.9794,17.852,0,0,933
3.39291,-1.76384,-2.18733,0.18056,0.0746074,0.98073,26.526,23.2924,70.8574,0.0438389,0.996904,0.065278,173.37,1711.83,352.034,0,41.9794,17.852,0,0,950
3.39291,-1.76384,-2.18733,0.18056,0.0746074,0.98073,26.526,23.2924,70.8574,0.0438389,0.996904,0.065278,173.37,1711.83,352.034,0,41.9794,17.852,0,0,983
3.39291,-1.76384,-2.18733,0.18056,0.0746074,0.98073,26.526,23.2924,70.8574,0.0438389,0.996904,0.065278,173.37,1711.83,352.034,0,41.9794,17.852,0,0,983
3.39291,-1.76384,-2.18733,0.18056,0.0746074,0.98073,26.526,23.2924,70.8574,0.0438389,0.996904,0.065278,173.37,1711.83,352.034,0,41.9794,17.852,0,0,983
3.39291,-1.76384,-2.18733,0.18056,0.0746074,0.98073,26.526,23.2924,70.8574,0.0438389,0.996904,0.065278,173.37,1711.83,352.034,0,41.9794,17.852,0,0,1016
3.39291,-1.76384,-2.18733,0.18056,0.0746074,0.98073,26.526,23.2924,70.8574,0.0438389,0.996904,0.065278,173.37,1711.83,352.034,0,41.9794,17.852,0,0,1033
3.31533,-1.81824,-2.17594,0.0630231,-0.00782011,0.997981,24.8154,24.1658,70.8507,0.0712227,0.991963,0.104579,183.132,1711.83,352.034,0,41.9794,17.852,0,0,1050
3.31533,-1.81824,-2.17594,0.0630231,-0.00782011,0.997981,24.8154,24.1658,70.8507,0.0712227,0.991963,0.104579,183.132,1711.83,352.034,0,41.9794,17.852,0,0,1050
3.31533,-1.81824,-2.17594,0.0630231,-0.00782011,0.997981,24.8154,24.1658,70.8507,0.0712227,0.991963,0.104579,183.132,1711.83,352.034,0,41.9794,17.852,0,0,1066
3.28624,-1.82459,-2.17483,0.0189478,-0.0174318,0.999669,23.9775,24.1777,70.9662,0.0829404,0.9917,0.0982486,187.684,1711.83,352.034,0,41.9794,17.852,0,0,1100
3.28624,-1.82459,-2.17483,0.0189478,-0.0174318,0.999669,23.9775,24.1777,70.9662,0.0829404,0.9917,0.0982486,187.684,1711.83,352.034,0,41.9794,17.852,0,0,1116
3.28624,-1.82459,-2.17483,0.0189478,-0.0174318,0.999669,23.9775,24.1777,70.9662,0.0829404,0.9917,0.0982486,187.684,1711.83,352.034,0,41.9794,17.852,0,0,1116
3.25018,-1.82085,-2.17508,-0.0356959,-0.0117774,0.999293,23.4316,24.059,71.1222,0.0879337,0.991241,0.0985362,190.271,1711.83,352.034,0,41.9794,17.852,0,0,1133
3.22335,-1.82524,-2.17665,-0.0763435,-0.0184206,0.996911,23.053,23.9206,71.314,0.0923097,0.991366,0.093131,192.196,1711.83,352.034,0,41.9794,17.852,0,0,1166
3.19396,-1.81971,-2.17948,-0.120874,-0.0100503,0.992617,22.4349,23.5545,71.3854,0.0985635,0.99051,0.095787,195.66,1711.83,352.034,0,41.9794,17.852,0,0,1183
3.19396,-1.81971,-2.17948,-0.120874,-0.0100503,0.992617,22.4349,23.5545,71.3854,0.0985635,0.99051,0.095787,195.66,1711.83,352.034,0,41.9794,17.852,0,0,1183
3.19396,-1.81971,-2.17948,-0.120874,-0.0100503,0.992617,22.4349,23.5545,71.3854,0.0985635,0.99051,0.095787,195.66,1711.83,352.034,0,41.9794,17.852,0,0,1200
3.16195,-1.80806,-2.18417,-0.169381,0.0076083,0.985521,21.9672,23.1858,71.0909,0.0983622,0.993719,0.0533578,198.206,1711.83,352.034,0,41.9794,17.852,0,0,1233
3.16195,-1.80806,-2.18417,-0.169381,0.0076083,0.985521,21.9672,23.1858,71.0909,0.0983622,0.993719,0.0533578,198.206,1711.83,352.034,0,41.9794,17.852,0,0,1233
3.16195,-1.80806,-2.18417,-0.169381,0.0076083,0.985521,21.9672,23.1858,71.0909,0.0983622,0.993719,0.0533578,198.206,1711.83,352.034,0,41.9794,17.852,0,0,1233
3.16195,-1.80806,-2.18417,-0.169381,0.0076083,0.985521,21.9672,23.1858,71.0909,0.0983622,0.993719,0.0533578,198.206,1711.83,352.034,0,41.9794,17.852,0,0,1249
3.11709,-1.7741,-2.19465,-0.237344,0.0590698,0.969628,21.5491,22.6601,71.0316,0.0992319,0.994726,0.0259373,199.93,1711.83,352.034,0,41.9794,17.852,0,0,1283
3.11709,-1.7741,-2.19465,-0.237344,0.0590698,0.969628,21.5491,22.6601,71.0316,0.0992319,0.994726,0.0259373,199.93,1711.83,352.034,0,41.9794,17.852,0,0,1299
3.11709,-1.7741,-2.19465,-0.237344,0.0590698,0.969628,21.5491,22.6601,71.0316,0.0992319,0.994726,0.0259373,199.93,1711.83,352.034,0,41.9794,17.852,0,0,1299
3.10299,-1.75395,-2.19983,-0.258713,0.0895889,0.961791,21.4012,22.3154,70.8159,0.0967228,0.995294,0.00587376,200.374,785.534,23.0603,0,19.2638,25.9195,0,0,1316
3.09214,-1.7352,-2.20488,-0.275148,0.118002,0.954133,21.436,21.7506,70.6841,0.0884199,0.995964,-0.0154095,199.297,895.734,89.4848,0,21.9662,24.2906,0,0,1349
3.08668,-1.71872,-2.20875,-0.283424,0.142968,0.948278,21.5624,21.5376,70.5385,0.0862765,0.996271,-0.000242241,197.252,895.734,89.4848,0,21.9662,24.2906,0,0,1367
3.08668,-1.71872,-2.20875,-0.283424,0.142968,0.948278,21.5624,21.5376,70.5385,0.0862765,0.996271,-0.000242241,197.252,895.734,89.4848,0,21.9662,24.2906,0,0,1367
3.08668,-1.71872,-2.20875,-0.283424,0.142968,0.948278,21.5624,21.5376,70.5385,0.0862765,0.996271,-0.000242241,197.252,895.734,89.4848,0,21.9662,24.2906,0,0,1384
3.08668,-1.71872,-2.20875,-0.283424,0.142968,0.948278,21.5624,21.5376,70.5385,0.0862765,0.996271,-0.000242241,197.252,895.734,89.4848,0,21.9662,24.2906,0,0,1417
3.09828,-1.68446,-2.2115,-0.265844,0.194886,0.944111,22.1634,20.7852,70.1516,0.0669489,0.997223,-0.0326149,192.278,895.734,89.4848,0,21.9662,24.2906,0,0,1434
3.09828,-1.68446,-2.2115,-0.265844,0.194886,0.944111,22.1634,20.7852,70.1516,0.0669489,0.997223,-0.0326149,192.278,895.734,89.4848,0,21.9662,24.2906,0,0,1434
3.09828,-1.68446,-2.2115,-0.265844,0.194886,0.944111,22.1634,20.7852,70.1516,0.0669489,0.997223,-0.0326149,192.278,895.734,89.4848,0,21.9662,24.2906,0,0,1450
3.1352,-1.65611,-2.2087,-0.209907,0.237842,0.948351,23.0649,20.3328,69.7529,0.048351,0.997993,-0.0408944,187.312,895.734,89.4848,0,21.9662,24.2906,0,0,1484
3.1352,-1.65611,-2.2087,-0.209907,0.237842,0.948351,23.0649,20.3328,69.7529,0.048351,0.997993,-0.0408944,187.312,895.734,89.4848,0,21.9662,24.2906,0,0,1484
3.1352,-1.65611,-2.2087,-0.209907,0.237842,0.948351,23.0649,20.3328,69.7529,0.048351,0.997993,-0.0408944,187.312,895.734,89.4848,0,21.9662,24.2906,0,0,1484
3.1352,-1.65611,-2.2087,-0.209907,0.237842,0.948351,23.0649,20.3328,69.7529,0.048351,0.997993,-0.0408944,187.312,895.734,89.4848,0,21.9662,24.2906,0,0,1500
3.1585,-1.65134,-2.2052,-0.174598,0.245068,0.953655,23.1655,20.2741,69.6476,0.0434998,0.998036,-0.0450805,187.75,895.734,89.4848,0,21.9662,24.2906,0,0,1534
3.1585,-1.65134,-2.2052,-0.174598,0.245068,0.953655,23.1655,20.2741,69.6476,0.0434998,0.998036,-0.0450805,187.75,895.734,89.4848,0,21.9662,24.2906,0,0,1550
3.1585,-1.65134,-2.2052,-0.174598,0.245068,0.953655,23.1655,20.2741,69.6476,0.0434998,0.998036,-0.0450805,187.75,895.734,89.4848,0,21.9662,24.2906,0,0,1550
3.17659,-1.63622,-2.20621,-0.147187,0.267967,0.952118,23.7346,20.1058,69.3542,0.0364536,0.997603,-0.0588239,184.406,895.734,89.4848,0,21.9662,24.2906,0,0,1567
3.19881,-1.63578,-2.2033,-0.113525,0.268638,0.956528,24.1213,20.0542,69.1214,0.0298919,0.997349,-0.0663377,182.57,895.734,89.4848,0,21.9662,24.2906,0,0,1600
3.19881,-1.63578,-2.2033,-0.113525,0.268638,0.956528,24.1213,20.0542,69.1214,0.0298919,0.997349,-0.0663377,182.57,895.734,89.4848,0,21.9662,24.2906,0,0,1617
3.19881,-1.63578,-2.2033,-0.113525,0.268638,0.956528,24.1213,20.0542,69.1214,0.0298919,0.997349,-0.0663377,182.57,895.734,89.4848,0,21.9662,24.2906,0,0,1617
3.22413,-1.62311,-2.20449,-0.075168,0.287838,0.954724,24.8406,20.003,69.1085,0.0223703,0.99793,-0.0602879,178.709,895.734,89.4848,0,21.9662,24.2906,0,0,1633
3.18249,-1.50011,-2.26074,-0.138261,0.474202,0.869492,25.3934,20.0291,68.9423,0.0142425,0.997127,-0.0743918,176.061,895.734,89.4848,0,21.9662,24.2906,0,0,1667
3.18249,-1.50011,-2.26074,-0.138261,0.474202,0.869492,25.3934,20.0291,68.9423,0.0142425,0.997127,-0.0743918,176.061,895.734,89.4848,0,21.9662,24.2906,0,0,1683
3.18249,-1.50011,-2.26074,-0.138261,0.474202,0.869492,25.3934,20.0291,68.9423,0.0142425,0.997127,-0.0743918,176.061,895.734,89.4848,0,21.9662,24.2906,0,0,1683
3.18249,-1.50011,-2.26074,-0.138261,0.474202,0.869492,25.3934,20.0291,68.9423,0.0142425,0.997127,-0.0743918,176.061,895.734,89.4848,0,21.9662,24.2906,0,0,1700
3.18249,-1.50011,-2.26074,-0.138261,0.474202,0.869492,25.3934,20.0291,68.9423,0.0142425,0.997127,-0.0743918,176.061,895.734,89.4848,0,21.9662,24.2906,0,0,1733
3.18249,-1.50011,-2.26074,-0.138261,0.474202,0.869492,25.3934,20.0291,68.9423,0.0142425,0.997127,-0.0743918,176.061,895.734,89.4848,0,21.9662,24.2906,0,0,1733
3.18249,-1.50011,-2.26074,-0.138261,0.474202,0.869492,25.3934,20.0291,68.9423,0.0142425,0.997127,-0.0743918,176.061,895.734,89.4848,0,21.9662,24.2906,0,0,1733
3.18249,-1.50011,-2.26074,-0.138261,0.474202,0.869492,25.3934,20.0291,68.9423,0.0142425,0.997127,-0.0743918,176.061,895.734,89.4848,0,21.9662,24.2906,0,0,1767
3.18249,-1.50011,-2.26074,-0.138261,0.474202,0.869492,27.0434,20.3455,69.2398,-0.00372839,0.998501,-0.0546139,166.975,895.734,89.4848,0,21.9662,24.2906,0,0,1783
3.18249,-1.50011,-2.26074,-0.138261,0.474202,0.869492,27.0434,20.3455,69.2398,-0.00372839,0.998501,-0.0546139,166.975,895.734,89.4848,0,21.9662,24.2906,0,0,1800
3.18249,-1.50011,-2.26074,-0.138261,0.474202,0.869492,27.0434,20.3455,69.2398,-0.00372839,0.998501,-0.0546139,166.975,895.734,89.4848,0,21.9662,24.2906,0,0,1800
3.42993,-1.58098,-2.23684,0.236656,0.351665,0.905718,27.4806,20.4879,69.3457,-0.00940788,0.998437,-0.0550931,164.902,895.734,89.4848,0,21.9662,24.2906,0,0,1817
3.42993,-1.58098,-2.23684,0.236656,0.351665,0.905718,27.4806,20.4879,69.3457,-0.00940788,0.998437,-0.0550931,164.902,895.734,89.4848,0,21.9662,24.2906,0,0,1850
3.42993,-1.58098,-2.23684,0.236656,0.351665,0.905718,27.4806,20.4879,69.3457,-0.00940788,0.998437,-0.0550931,164.902,895.734,89.4848,0,21.9662,24.2906,0,0,1867
3.42993,-1.58098,-2.23684,0.236656,0.351665,0.905718,27.4806,20.4879,69.3457,-0.00940788,0.998437,-0.0550931,164.902,895.734,89.4848,0,21.9662,24.2906,0,0,1867
3.42993,-1.58098,-2.23684,0.236656,0.351665,0.905718,27.4806,20.4879,69.3457,-0.00940788,0.998437,-0.0550931,164.902,895.734,89.4848,0,21.9662,24.2906,0,0,1883
3.42993,-1.58098,-2.23684,0.236656,0.351665,0.905718,27.4806,20.4879,69.3457,-0.00940788,0.998437,-0.0550931,164.902,895.734,89.4848,0,21.9662,24.2906,0,0,1916
3.42993,-1.58098,-2.23684,0.236656,0.351665,0.905718,27.4806,20.4879,69.3457,-0.00940788,0.998437,-0.0550931,164.902,895.734,89.4848,0,21.9662,24.2906,0,0,1933
3.42993,-1.58098,-2.23684,0.236656,0.351665,0.905718,27.4806,20.4879,69.3457,-0.00940788,0.998437,-0.0550931,164.902,895.734,89.4848,0,21.9662,24.2906,0,0,1933
3.42993,-1.58098,-2.23684,0.236656,0.351665,0.905718,27.4806,20.4879,69.3457,-0.00940788,0.998437,-0.0550931,164.902,895.734,89.4848,0,21.9662,24.2906,0,0,1950
3.42993,-1.58098,-2.23684,0.236656,0.351665,0.905718,27.4806,20.4879,69.3457,-0.00940788,0.998437,-0.0550931,164.902,895.734,89.4848,0,21.9662,24.2906,0,0,1983
3.42993,-1.58098,-2.23684,0.236656,0.351665,0.905718,27.4806,20.4879,69.3457,-0.00940788,0.998437,-0.0550931,164.902,895.734,89.4848,0,21.9662,24.2906,0,0,1983
3.42993,-1.58098,-2.23684,0.236656,0.351665,0.905718,27.4806,20.4879,69.3457,-0.00940788,0.998437,-0.0550931,164.902,895.734,89.4848,0,21.9662,24.2906,0,0,1983
3.42993,-1.58098,-2.23684,0.236656,0.351665,0.905718,27.4806,20.4879,69.3457,-0.00940788,0.998437,-0.0550931,164.902,895.734,89.4848,0,21.9662,24.2906,0,0,2000
3.42993,-1.58098,-2.23684,0.236656,0.351665,0.905718,27.4806,20.4879,69.3457,-0.00940788,0.998437,-0.0550931,164.902,895.734,89.4848,0,21.9662,24.2906,0,0,2033
3.42993,-1.58098,-2.23684,0.236656,0.351665,0.905718,27.4806,20.4879,69.3457,-0.00940788,0.998437,-0.0550931,164.902,895.734,89.4848,0,21.9662,24.2906,0,0,2050
3.42993,-1.58098,-2.23684,0.236656,0.351665,0.905718,27.4806,20.4879,69.3457,-0.00940788,0.998437,-0.0550931,164.902,895.734,89.4848,0,21.9662,24.2906,0,0,2050
3.42993,-1.58098,-2.23684,0.236656,0.351665,0.905718,27.4806,20.4879,69.3457,-0.00940788,0.998437,-0.0550931,164.902,895.734,89.4848,0,21.9662,24.2906,0,0,2066
3.42993,-1.58098,-2.23684,0.236656,0.351665,0.905718,27.4806,20.4879,69.3457,-0.00940788,0.998437,-0.0550931,164.902,895.734,89.4848,0,21.9662,24.2906,0,0,2100
3.42993,-1.58098,-2.23684,0.236656,0.351665,0.905718,27.4806,20.4879,69.3457,-0.00940788,0.998437,-0.0550931,164.902,895.734,89.4848,0,21.9662,24.2906,0,0,2116
3.42993,-1.58098,-2.23684,0.236656,0.351665,0.905718,27.4806,20.4879,69.3457,-0.00940788,0.998437,-0.0550931,164.902,895.734,89.4848,0,21.9662,24.2906,0,0,2116
3.42993,-1.58098,-2.23684,0.236656,0.351665,0.905718,27.4806,20.4879,69.3457,-0.00940788,0.998437,-0.0550931,164.902,895.734,89.4848,0,21.9662,24.2906,0,0,2133
3.42993,-1.58098,-2.23684,0.236656,0.351665,0.905718,27.4806,20.4879,69.3457,-0.00940788,0.998437,-0.0550931,164.902,895.734,89.4848,0,21.9662,24.2906,0,0,2166
3.42993,-1.58098,-2.23684,0.236656,0.351665,0.905718,27.4806,20.4879,69.3457,-0.00940788,0.998437,-0.0550931,164.902,895.734,89.4848,0,21.9662,24.2906,0,0,2183
3.42993,-1.58098,-2.23684,0.236656,0.351665,0.905718,27.4806,20.4879,69.3457,-0.00940788,0.998437,-0.0550931,164.902,895.734,89.4848,0,21.9662,24.2906,0,0,2183
3.42993,-1.58098,-2.23684,0.236656,0.351665,0.905718,27.4806,20.4879,69.3457,-0.00940788,0.998437,-0.0550931,164.902,895.734,89.4848,0,21.9662,24.2906,0,0,2200
3.42993,-1.58098,-2.23684,0.236656,0.351665,0.905718,27.4806,20.4879,69.3457,-0.00940788,0.998437,-0.0550931,164.902,895.734,89.4848,0,21.9662,24.2906,0,0,2233
3.42993,-1.58098,-2.23684,0.236656,0.351665,0.905718,27.4806,20.4879,69.3457,-0.00940788,0.998437,-0.0550931,164.902,895.734,89.4848,0,21.9662,24.2906,0,0,2233
3.42993,-1.58098,-2.23684,0.236656,0.351665,0.905718,27.4806,20.4879,69.3457,-0.00940788,0.998437,-0.0550931,164.902,895.734,89.4848,0,21.9662,24.2906,0,0,2233
3.42993,-1.58098,-2.23684,0.236656,0.351665,0.905718,27.4806,20.4879,69.3457,-0.00940788,0.998437,-0.0550931,164.902,895.734,89.4848,0,21.9662,24.2906,0,0,2250
3.42993,-1.58098,-2.23684,0.236656,0.351665,0.905718,27.4806,20.4879,69.3457,-0.00940788,0.998437,-0.0550931,164.902,895.734,89.4848,0,21.9662,24.2906,0,0,2283
3.42993,-1.58098,-2.23684,0.236656,0.351665,0.905718,27.4806,20.4879,69.3457,-0.00940788,0.998437,-0.0550931,164.902,895.734,89.4848,0,21.9662,24.2906,0,0,2300
3.42993,-1.58098,-2.23684,0.236656,0.351665,0.905718,27.4806,20.4879,69.3457,-0.00940788,0.998437,-0.0550931,164.902,895.734,89.4848,0,21.9662,24.2906,0,0,2300
3.42993,-1.58098,-2.23684,0.236656,0.351665,0.905718,27.4806,20.4879,69.3457,-0.00940788,0.998437,-0.0550931,164.902,895.734,89.4848,0,21.9662,24.2906,0,0,2316
3.42993,-1.58098,-2.23684,0.236656,0.351665,0.905718,27.4806,20.4879,69.3457,-0.00940788,0.998437,-0.0550931,164.902,895.734,89.4848,0,21.9662,24.2906,0,0,2349
3.42993,-1.58098,-2.23684,0.236656,0.351665,0.905718,27.4806,20.4879,69.3457,-0.00940788,0.998437,-0.0550931,164.902,895.734,89.4848,0,21.9662,24.2906,0,0,2366
3.42993,-1.58098,-2.23684,0.236656,0.351665,0.905718,27.4806,20.4879,69.3457,-0.00940788,0.998437,-0.0550931,164.902,895.734,89.4848,0,21.9662,24.2906,0,0,2366
3.42993,-1.58098,-2.23684,0.236656,0.351665,0.905718,27.4806,20.4879,69.3457,-0.00940788,0.998437,-0.0550931,164.902,895.734,89.4848,0,21.9662,24.2906,0,0,2383
3.42993,-1.58098,-2.23684,0.236656,0.351665,0.905718,27.4806,20.4879,69.3457,-0.00940788,0.998437,-0.0550931,164.902,895.734,89.4848,0,21.9662,24.2906,0,0,2417
3.42993,-1.58098,-2.23684,0.236656,0.351665,0.905718,27.4806,20.4879,69.3457,-0.00940788,0.998437,-0.0550931,164.902,895.734,89.4848,0,21.9662,24.2906,0,0,2434
3.42993,-1.58098,-2.23684,0.236656,0.351665,0.905718,27.4806,20.4879,69.3457,-0.00940788,0.998437,-0.0550931,164.902,895.734,89.4848,0,21.9662,24.2906,0,0,2434
3.42993,-1.58098,-2.23684,0.236656,0.351665,0.905718,27.4806,20.4879,69.3457,-0.00940788,0.998437,-0.0550931,164.902,895.734,89.4848,0,21.9662,24.2906,0,0,2450
3.42993,-1.58098,-2.23684,0.236656,0.351665,0.905718,27.4806,20.4879,69.3457,-0.00940788,0.998437,-0.0550931,164.902,895.734,89.4848,0,21.9662,24.2906,0,0,2484
3.42993,-1.58098,-2.23684,0.236656,0.351665,0.905718,27.4806,20.4879,69.3457,-0.00940788,0.998437,-0.0550931,164.902,895.734,89.4848,0,21.9662,24.2906,0,0,2484
3.42993,-1.58098,-2.23684,0.236656,0.351665,0.905718,27.4806,20.4879,69.3457,-0.00940788,0.998437,-0.0550931,164.902,895.734,89.4848,0,21.9662,24.2906,0,0,2484
3.42993,-1.58098,-2.23684,0.236656,0.351665,0.905718,27.4806,20.4879,69.3457,-0.00940788,0.998437,-0.0550931,164.902,895.734,89.4848,0,21.9662,24.2906,0,0,2500
3.42993,-1.58098,-2.23684,0.236656,0.351665,0.905718,27.4806,20.4879,69.3457,-0.00940788,0.998437,-0.0550931,164.902,895.734,89.4848,0,21.9662,24.2906,0,0,2534
3.42993,-1.58098,-2.23684,0.236656,0.351665,0.905718,27.4806,20.4879,69.3457,-0.00940788,0.998437,-0.0550931,164.902,895.734,89.4848,0,21.9662,24.2906,0,0,2550
3.42993,-1.58098,-2.23684,0.236656,0.351665,0.905718,27.4806,20.4879,69.3457,-0.00940788,0.998437,-0.0550931,164.902,895.734,89.4848,0,21.9662,24.2906,0,0,2550
3.42993,-1.58098,-2.23684,0.236656,0.351665,0.905718,27.4806,20.4879,69.3457,-0.00940788,0.998437,-0.0550931,164.902,895.734,89.4848,0,21.9662,24.2906,0,0,2567
3.42993,-1.58098,-2.23684,0.236656,0.351665,0.905718,27.4806,20.4879,69.3457,-0.00940788,0.998437,-0.0550931,164.902,895.734,89.4848,0,21.9662,24.2906,0,0,2600
3.42993,-1.58098,-2.23684,0.236656,0.351665,0.905718,27.4806,20.4879,69.3457,-0.00940788,0.998437,-0.0550931,164.902,895.734,89.4848,0,21.9662,24.2906,0,0,2617
3.42993,-1.58098,-2.23684,0.236656,0.351665,0.905718,27.4806,20.4879,69.3457,-0.00940788,0.998437,-0.0550931,164.902,895.734,89.4848,0,21.9662,24.2906,0,0,2617
3.42993,-1.58098,-2.23684,0.236656,0.351665,0.905718,27.4806,20.4879,69.3457,-0.00940788,0.998437,-0.0550931,164.902,895.734,89.4848,0,21.9662,24.2906,0,0,2633
3.42993,-1.58098,-2.23684,0.236656,0.351665,0.905718,27.4806,20.4879,69.3457,-0.00940788,0.998437,-0.0550931,164.902,895.734,89.4848,0,21.9662,24.2906,0,0,2667
3.42993,-1.58098,-2.23684,0.236656,0.351665,0.905718,27.4806,20.4879,69.3457,-0.00940788,0.998437,-0.0550931,164.902,895.734,89.4848,0,21.9662,24.2906,0,0,2683
3.42993,-1.58098,-2.23684,0.236656,0.351665,0.905718,27.4806,20.4879,69.3457,-0.00940788,0.998437,-0.0550931,164.902,895.734,89.4848,0,21.9662,24.2906,0,0,2683
3.42993,-1.58098,-2.23684,0.236656,0.351665,0.905718,27.4806,20.4879,69.3457,-0.00940788,0.998437,-0.0550931,164.902,895.734,89.4848,0,21.9662,24.2906,0,0,2700
3.42993,-1.58098,-2.23684,0.236656,0.351665,0.905718,27.4806,20.4879,69.3457,-0.00940788,0.998437,-0.0550931,164.902,895.734,89.4848,0,21.9662,24.2906,0,0,2733
