id,quality,time,targetX,targetY,outputEvalX,outputEvalY,outputApplyX,outputApplyY,outputEvalNopolX,outputEvalNopolY,headX,headY,headZ,headi,headj,headk,headw,ETx,ETy,ETrmin,ETrmax,ETphi
294,8,105710,-10.7667,-26.8266,-9.32769,-27.1228,-9.27848,-27.1913,-3.87549,-34.7131,18.9572,32.6294,68.8962,0.0186295,0.996623,0.0791858,0.0112335,325.718,232.75,22.1612,26.9013,-0.0598814
295,0,105730,-10.6385,-26.8709,-9.32769,-27.1228,-9.27848,-27.1913,-3.87549,-34.7131,18.956,32.638,68.8936,0.0186582,0.996599,0.0793445,0.0121051,325.718,232.75,22.1612,26.9013,-0.0598814
296,5,105753,-11.4058,-26.8494,-9.11907,-27.1475,-9.07943,-27.2105,-4.73425,-34.1144,18.9557,32.6383,68.894,0.0186377,0.996598,0.0793854,0.0119723,326.796,232.144,23.9874,27.8551,-0.0501343
297,8,105760,-11.1602,-26.8713,-9.11907,-27.1475,-9.07943,-27.2105,-4.73425,-34.1144,18.9547,32.6392,68.8952,0.0186173,0.996597,0.0794263,0.0118395,326.796,232.144,23.9874,27.8551,-0.0501343
298,5,105794,-12.1846,-27.0789,-10.3859,-27.0659,-10.3413,-27.1358,-5.44986,-34.8041,18.9537,32.6399,68.886,0.0184893,0.996503,0.080589,0.0120964,327.681,232.892,21.6643,27.2206,-0.0176243
299,8,105800,-12.0347,-27.3468,-10.3859,-27.0659,-10.3413,-27.1358,-5.44986,-34.8041,18.9479,32.6441,68.8336,0.0183612,0.996407,0.0817516,0.0123533,327.681,232.892,21.6643,27.2206,-0.0176243
300,5,105818,-12.9118,-26.7691,-9.63029,-27.1397,-9.60828,-27.1956,-7.19974,-33.3115,18.9493,32.6398,68.8398,0.0184885,0.996611,0.0792426,0.0120319,329.891,231.388,24.2486,28.0343,-0.0122678
301,0,105830,-12.8806,-26.227,-9.63029,-27.1397,-9.60828,-27.1956,-7.19974,-33.3115,18.9514,32.6333,68.8489,0.0186156,0.996809,0.0767332,0.0117105,329.891,231.388,24.2486,28.0343,-0.0122678
302,5,105953,-16.8853,-26.5373,-12.5761,-26.964,-12.5535,-27.0303,-10.0711,-34.3156,18.9556,32.6128,68.9233,0.0182404,0.996655,0.0790291,0.00998338,333.428,232.518,22.7658,27.429,0.104029
303,8,105950,-16.4389,-26.4186,-12.5761,-26.964,-12.5535,-27.0303,-10.0711,-34.3156,18.9557,32.6128,68.9318,0.0182796,0.996703,0.0784003,0.0100875,333.428,232.518,22.7658,27.429,0.104029
304,0,105980,-17.0348,-26.3613,-12.5761,-26.964,-12.5535,-27.0303,-10.0711,-34.3156,18.9589,32.6183,68.9123,0.0184103,0.996713,0.0782231,0.0102314,333.428,232.518,22.7658,27.429,0.104029
305,8,105980,-17.3942,-26.3466,-14.0888,-26.8783,-14.0694,-26.9481,-11.9367,-34.6369,18.9589,32.6183,68.9123,0.0184103,0.996713,0.0782231,0.0102314,335.735,232.913,22.5126,26.9857,0.145048
306,0,106000,-16.5272,-26.4012,-14.0888,-26.8783,-14.0694,-26.9481,-11.9367,-34.6369,18.9656,32.6319,68.8733,0.0190309,0.996623,0.0785219,0.0146878,335.735,232.913,22.5126,26.9857,0.145048
307,5,106019,-18.1624,-26.6803,-14.6418,-26.8509,-14.6267,-26.9204,-12.9635,-34.5832,18.9633,32.6344,68.8757,0.0190216,0.996509,0.0801096,0.0137756,337.001,232.986,22.0723,27.8009,0.153038
308,8,106010,-17.4452,-26.4118,-14.6418,-26.8509,-14.6267,-26.9204,-12.9635,-34.5832,18.9645,32.6321,68.8713,0.0190436,0.996613,0.0787348,0.0141878,337.001,232.986,22.0723,27.8009,0.153038
309,0,106050,-18.4706,-27.0167,-14.6418,-26.8509,-14.6267,-26.9204,-12.9635,-34.5832,18.9619,32.636,68.8772,0.0190123,0.996393,0.0816969,0.0128633,337.001,232.986,22.0723,27.8009,0.153038
310,5,106061,-19.6856,-27.0352,-18.0113,-26.6632,-18.0059,-26.7392,-17.4034,-35.1577,18.963,32.6358,68.8758,0.0190269,0.996359,0.082053,0.0132002,342.438,233.9,22.1689,27.8632,0.194178
311,8,106060,-19.203,-27.1465,-18.0113,-26.6632,-18.0059,-26.7392,-17.4034,-35.1577,18.964,32.6357,68.8772,0.019057,0.996315,0.0825104,0.0136466,342.438,233.9,22.1689,27.8632,0.194178
312,0,106080,-20.5204,-27.0699,-18.0113,-26.6632,-18.0059,-26.7392,-17.4034,-35.1577,18.9637,32.6357,68.8751,0.0190416,0.996325,0.082409,0.0135371,342.438,233.9,22.1689,27.8632,0.194178
313,8,106080,-21.1496,-27.0426,-17.4001,-26.713,-17.4052,-26.7816,-17.9662,-34.3739,18.9637,32.6357,68.8751,0.0190416,0.996325,0.082409,0.0135371,343.094,233.133,22.3572,27.4598,0.296259
314,0,106100,-21.0219,-26.8072,-17.4001,-26.713,-17.4052,-26.7816,-17.9662,-34.3739,18.9655,32.6343,68.8775,0.0191214,0.9964,0.0813467,0.0142893,343.094,233.133,22.3572,27.4598,0.296259
315,0,106110,-21.834,-26.4986,-17.4001,-26.713,-17.4052,-26.7816,-17.9662,-34.3739,18.9666,32.6331,68.8798,0.0191966,0.996493,0.0801103,0.0147107,343.094,233.133,22.3572,27.4598,0.296259
316,8,106110,-22.1022,-26.4868,-17.6722,-26.7012,-17.6807,-26.769,-18.6137,-34.2767,18.9666,32.6331,68.8798,0.0191966,0.996493,0.0801103,0.0147107,343.978,233.118,21.3119,26.8725,0.14384
317,0,106130,-22.476,-26.3124,-17.6722,-26.7012,-17.6807,-26.769,-18.6137,-34.2767,18.9652,32.6276,68.8853,0.0186848,0.996597,0.0791965,0.0131811,343.978,233.118,21.3119,26.8725,0.14384
318,5,106152,-23.1435,-26.2958,-17.9344,-26.687,-17.9438,-26.7551,-18.9929,-34.3046,18.9662,32.6245,68.8873,0.0186819,0.996597,0.0792516,0.0128052,344.335,233.191,22.136,27.7859,0.302301
319,8,106160,-23.0122,-26.3043,-17.9344,-26.687,-17.9438,-26.7551,-18.9929,-34.3046,18.969,32.616,68.8929,0.018679,0.996598,0.0793068,0.0124293,344.335,233.191,22.136,27.7859,0.302301
320,0,106180,-23.3012,-26.9805,-17.9344,-26.687,-17.9438,-26.7551,-18.9929,-34.3046,18.9691,32.6101,68.8896,0.0190807,0.996308,0.0827128,0.0128137,344.335,233.191,22.136,27.7859,0.302301
321,5,106196,-23.5315,-26.8206,-18.7595,-26.6417,-18.7718,-26.7111,-20.1349,-34.4182,18.9692,32.6105,68.8902,0.0191191,0.996363,0.0820234,0.0129699,345.792,233.388,21.3353,26.4593,0.193437
322,8,106200,-23.4202,-26.677,-18.7595,-26.6417,-18.7718,-26.7111,-20.1349,-34.4182,18.9694,32.612,68.8927,0.0191575,0.996416,0.081334,0.0131262,345.792,233.388,21.3353,26.4593,0.193437
323,0,106210,-23.9729,-26.8049,-18.7595,-26.6417,-18.7718,-26.7111,-20.1349,-34.4182,18.9665,32.6099,68.8923,0.0191441,0.996378,0.0819876,0.0119299,345.792,233.388,21.3353,26.4593,0.193437
324,8,106210,-24.0497,-26.8016,-19.5608,-26.5995,-19.5772,-26.6694,-21.4048,-34.4484,18.9665,32.6099,68.8923,0.0191441,0.996378,0.0819876,0.0119299,347.254,233.588,21.6462,27.3317,0.288417
325,0,106230,-24.3053,-26.2149,-19.5608,-26.5995,-19.5772,-26.6694,-21.4048,-34.4484,18.9585,32.6171,68.8953,0.0183873,0.996652,0.0789515,0.0106209,347.254,233.588,21.6462,27.3317,0.288417
326,5,106253,-24.4095,-26.0068,-18.6336,-26.6669,-18.6596,-26.7289,-21.5478,-33.6124,18.9587,32.6192,68.8915,0.0185743,0.996712,0.0780566,0.0112474,347.435,232.773,22.2736,27.5343,0.327164
327,8,106260,-24.2058,-25.8199,-18.6336,-26.6669,-18.6596,-26.7289,-21.5478,-33.6124,18.9593,32.6259,68.8791,0.0187614,0.996771,0.0771616,0.0118738,347.435,232.773,22.2736,27.5343,0.327164
328,7,106285,-24.4414,-26.3283,-20.5743,-26.5549,-20.6026,-26.622,-23.7618,-34.1138,18.9586,32.6329,68.8814,0.0189473,0.99657,0.0796295,0.0121772,350.015,233.541,21.3567,27.353,0.385148
